car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
Honda City,7,58719,Dealer,Diesel,Manual,670000
Maruti Swift Dzire,4,21000,Individual,Diesel,Manual,650000
Renault KWID,2,4269,Dealer,Petrol,Automatic,415000
Honda City,2,57000,Dealer,Petrol,Manual,1060000
Honda City,3,28000,Dealer,Diesel,Manual,899000
Skoda Superb,4,30000,Dealer,Petrol,Automatic,1960000
Toyota Innova,4,70000,Individual,Diesel,Manual,1380000
Tata Tiago,4,33000,Dealer,Diesel,Manual,495000
Renault Duster,7,120000,Individual,Diesel,Manual,500000
Hyundai i10,10,75000,Dealer,Petrol,Manual,225000
Maruti Celerio,4,39000,Dealer,Petrol,Automatic,425000
BMW 3,11,83001,Dealer,Diesel,Automatic,1175000
Hyundai Verna,8,120000,Individual,Diesel,Manual,375000
Hyundai Grand,6,77425,Dealer,Diesel,Manual,380000
Mahindra Bolero,1,15000,Individual,Diesel,Manual,650000
Toyota Innova,4,40000,Individual,Diesel,Manual,2000000
Mahindra Bolero,15,120000,Individual,Diesel,Manual,255000
Maruti Baleno,3,31000,Dealer,Petrol,Manual,630000
Volkswagen Polo,8,68000,Dealer,Petrol,Manual,359000
BMW 7,3,19000,Dealer,Diesel,Automatic,8500000
Renault KWID,5,28842,Dealer,Petrol,Manual,350000
Maruti Wagon R,3,60000,Individual,CNG,Manual,355000
Honda City,5,60060,Dealer,Petrol,Manual,675000
Maruti Wagon R,11,80000,Individual,LPG,Manual,220000
Honda City,4,14000,Dealer,Petrol,Manual,875000
Hyundai Grand,3,23000,Individual,Diesel,Manual,540000
Maruti Swift Dzire,5,84000,Individual,Diesel,Manual,500000
Hyundai Santro,13,38500,Dealer,Petrol,Manual,129000
Toyota Fortuner,9,70000,Dealer,Diesel,Manual,1399000
Toyota Fortuner,8,140305,Dealer,Diesel,Manual,1375000
Hyundai Grand,6,35000,Dealer,Petrol,Automatic,515000
Hyundai i10,13,55000,Individual,Petrol,Manual,100000
Maruti Swift Dzire,4,35000,Individual,Diesel,Manual,615000
Ford Figo,9,50000,Individual,Diesel,Manual,240000
Honda Amaze,7,45000,Dealer,Diesel,Manual,372000
BMW Z4,6,27000,Dealer,Petrol,Automatic,3999000
Maruti Alto,11,20000,Individual,Petrol,Manual,150000
Hyundai Verna,9,85000,Dealer,Diesel,Manual,450000
Maruti Ertiga,8,90000,Individual,Petrol,Manual,500000
Hyundai i20,2,30000,Individual,Petrol,Manual,680000
Hyundai Grand,1,4350,Individual,Petrol,Manual,725000
Hyundai Verna,6,27500,Dealer,Petrol,Manual,490000
Maruti Alto,9,70000,Individual,Petrol,Manual,170000
Maruti Swift,4,50000,Individual,Diesel,Manual,555000
Toyota Innova,4,82000,Individual,Diesel,Manual,1580000
Ford Ecosport,3,57000,Individual,Diesel,Manual,950000
Mahindra Bolero,3,40000,Individual,Diesel,Manual,580000
Hyundai i20,11,20000,Individual,Petrol,Manual,350000
Maruti Alto,12,110000,Individual,Petrol,Manual,110000
Maruti Swift Dzire,10,65000,Dealer,Diesel,Manual,320000
Hyundai i20,11,25000,Individual,Petrol,Manual,370000
Toyota Innova,6,82000,Dealer,Diesel,Manual,946000
Mahindra Scorpio,10,205000,Individual,Diesel,Automatic,460000
Mahindra Scorpio,8,110000,Individual,Diesel,Automatic,550000
Hyundai Grand,2,25000,Individual,Petrol,Manual,550000
Maruti Swift Dzire,10,35955,Dealer,Petrol,Manual,350000
Datsun GO,3,50000,Individual,Petrol,Manual,440000
Honda Amaze,7,50000,Individual,Diesel,Manual,341000
Volkswagen Polo,8,32000,Individual,Diesel,Manual,300000
Skoda Octavia,5,80500,Dealer,Diesel,Automatic,1600000
Maruti Alto,4,60000,Individual,Petrol,Manual,250000
Hyundai Grand,5,58000,Dealer,Diesel,Manual,360000
Maruti Alto,3,20000,Individual,Petrol,Manual,310000
Maruti Wagon R,8,70000,Individual,Petrol,Manual,250000
Skoda Rapid,9,25000,Dealer,Diesel,Manual,225000
Maruti Ertiga,4,79000,Dealer,Diesel,Manual,850000
Hyundai i20,2,15000,Individual,Diesel,Manual,700000
Honda WR-V,4,25000,Individual,Petrol,Manual,650000
Maruti Baleno,4,120000,Individual,Petrol,Manual,500000
Mahindra Scorpio,2,30000,Individual,Diesel,Manual,850000
Hyundai Creta,5,37859,Dealer,Diesel,Manual,709000
Hyundai i10,8,50000,Dealer,Petrol,Manual,285000
Maruti Swift Dzire,4,70000,Individual,Diesel,Manual,600000
Ford Freestyle,3,7000,Individual,Petrol,Manual,750000
Maruti Ciaz,3,36000,Dealer,Diesel,Manual,975000
Maruti Wagon R,9,43000,Dealer,Petrol,Manual,245000
Mahindra Bolero,11,211000,Individual,Diesel,Manual,275000
Hyundai i20,7,70000,Individual,Petrol,Automatic,375000
Toyota Innova,12,150000,Dealer,Diesel,Manual,505000
Tata Tiago,4,31000,Individual,Petrol,Manual,350000
Ford Ecosport,6,31700,Dealer,Diesel,Manual,640000
Maruti Alto,10,25000,Individual,Petrol,Manual,160000
Hyundai i20,8,57692,Individual,Diesel,Manual,450000
Honda City,4,80000,Individual,Diesel,Manual,961000
Datsun redi-GO,3,2300,Dealer,Petrol,Manual,325000
Maruti Ertiga,2,20000,Individual,Diesel,Manual,1000000
Hyundai Grand,7,75570,Dealer,Petrol,Automatic,430000
Ford Freestyle,3,20000,Individual,Diesel,Manual,720000
Maruti Swift,6,123000,Dealer,Diesel,Manual,595000
Maruti Alto,4,14870,Individual,Petrol,Manual,298000
Maruti Ciaz,3,24099,Dealer,Diesel,Manual,800000
Hyundai Grand,7,44500,Dealer,Petrol,Manual,375000
Hyundai Creta,5,70000,Individual,Diesel,Manual,900000
Hyundai i10,10,105000,Individual,Petrol,Manual,165000
Honda WR-V,3,52000,Dealer,Diesel,Manual,850000
Honda Amaze,3,15000,Individual,Petrol,Automatic,550000
Renault KWID,4,30000,Individual,Petrol,Automatic,320000
Honda Amaze,5,40000,Individual,Diesel,Manual,400000
Maruti Vitara,3,50000,Individual,Diesel,Manual,860000
Skoda Octavia,3,52700,Dealer,Diesel,Automatic,2350000
Maruti Wagon R,14,80000,Individual,LPG,Manual,125000
Maruti Wagon R,7,54099,Dealer,Petrol,Manual,280000
Maruti Alto,9,19455,Dealer,Petrol,Manual,185000
Hyundai Verna,8,104500,Individual,Diesel,Manual,540000
Hyundai Verna,4,11800,Individual,Petrol,Manual,700000
Mahindra Bolero,7,67000,Dealer,Diesel,Manual,470000
Honda City,10,40142,Dealer,Petrol,Manual,310000
Hyundai i20,5,70800,Dealer,Diesel,Manual,650000
Honda Jazz,6,64300,Dealer,Petrol,Manual,560000
Maruti Wagon R,4,5388,Individual,Petrol,Manual,409000
Ford Figo,9,60000,Individual,Diesel,Manual,265000
Maruti Swift,9,110000,Individual,Diesel,Manual,300000
Ford Figo,8,95000,Individual,Diesel,Manual,220000
Ford Ecosport,5,150000,Individual,Diesel,Manual,625000
Mercedes-Benz E-Class,10,49000,Dealer,Diesel,Automatic,999000
Renault Duster,7,42514,Dealer,Diesel,Manual,525000
Mahindra KUV,4,5000,Individual,Petrol,Manual,356000
Hyundai Grand,2,5000,Individual,Petrol,Automatic,650000
Volkswagen Vento,4,57700,Dealer,Petrol,Manual,750000
Renault KWID,3,23000,Dealer,Petrol,Manual,310000
Maruti Swift Dzire,6,80000,Individual,Diesel,Manual,500000
Datsun RediGO,4,30000,Individual,Petrol,Manual,275000
Volkswagen Vento,10,160000,Individual,Petrol,Manual,225000
Hyundai Verna,9,54000,Individual,Diesel,Manual,470000
Toyota Fortuner,10,252000,Individual,Diesel,Manual,800000
Honda Amaze,4,35000,Individual,Petrol,Manual,525000
Lexus NX,3,44000,Dealer,Petrol,Automatic,4500000
Maruti Swift,2,23000,Individual,Petrol,Manual,600000
Maruti Wagon R,4,10000,Dealer,Petrol,Manual,399000
Maruti Alto,11,80000,Dealer,CNG,Manual,150000
Maruti Swift Dzire,5,20000,Individual,Diesel,Manual,620000
Maruti Eeco,9,96500,Individual,CNG,Manual,170000
Maruti Wagon R,8,44400,Dealer,Petrol,Manual,300000
Maruti Alto,11,48679,Dealer,Petrol,Manual,130000
Maruti Alto,11,100000,Individual,Petrol,Manual,160000
Mahindra XUV300,2,10000,Individual,Diesel,Manual,1100000
Honda Jazz,9,45000,Dealer,Petrol,Manual,299000
Honda City,7,142000,Individual,Diesel,Manual,551000
Honda City,6,10000,Individual,Petrol,Manual,675000
Honda Amaze,6,90000,Individual,Petrol,Manual,350000
Volkswagen Polo,6,46888,Dealer,Petrol,Manual,400000
Hyundai i20,5,30000,Dealer,Petrol,Manual,530000
Mahindra XUV500,7,50000,Individual,Diesel,Manual,590000
Mahindra XUV500,6,15000,Individual,Diesel,Manual,950000
Hyundai Verna,7,45000,Dealer,Petrol,Manual,450000
Hyundai i10,12,54000,Dealer,Petrol,Manual,275000
Skoda Octavia,4,46000,Dealer,Diesel,Automatic,1925000
Tata Tiago,5,35000,Individual,Petrol,Manual,350000
Maruti Baleno,5,30000,Individual,Petrol,Manual,475000
Mahindra XUV500,6,80000,Individual,Diesel,Automatic,900000
Hyundai i20,11,97780,Dealer,Diesel,Manual,320000
Hyundai i20,4,25000,Individual,Petrol,Manual,650000
Mahindra Scorpio,6,49000,Dealer,Diesel,Manual,988000
Maruti Ciaz,6,80000,Individual,Diesel,Manual,700000
Datsun GO,7,35000,Individual,Petrol,Manual,190000
Mahindra Scorpio,2,35000,Individual,Diesel,Manual,1350000
Skoda Superb,6,39000,Dealer,Petrol,Manual,799000
Maruti Swift Dzire,12,51800,Dealer,Petrol,Manual,245000
Honda City,6,50000,Dealer,Petrol,Automatic,595000
Maruti Ciaz,3,40000,Individual,Petrol,Manual,770000
Honda Amaze,5,66000,Dealer,Diesel,Manual,450000
Volkswagen Polo,10,199000,Dealer,Petrol,Manual,199000
Honda City,6,58058,Dealer,Petrol,Manual,500000
Honda Amaze,3,25000,Individual,Petrol,Manual,630000
Maruti Swift Dzire,6,60000,Individual,Diesel,Manual,530000
Hyundai i10,8,75174,Dealer,Petrol,Manual,345000
Maruti Ciaz,7,34900,Dealer,Diesel,Manual,575000
Hyundai Verna,6,27900,Dealer,Petrol,Manual,480000
Maruti Ciaz,5,48048,Dealer,Diesel,Manual,575000
Maruti Wagon R,14,48343,Dealer,Petrol,Manual,180000
Datsun RediGO,4,21300,Dealer,Petrol,Manual,230000
Mercedes-Benz C-Class,11,58000,Individual,Petrol,Automatic,840000
Mercedes-Benz C-Class,6,24000,Dealer,Diesel,Automatic,4200000
Maruti Ertiga,5,103000,Individual,Diesel,Manual,675000
Maruti Alto,5,68102,Dealer,Petrol,Manual,365000
Tata Nexon,3,50000,Individual,Diesel,Manual,680000
Maruti Wagon R,6,27300,Dealer,Petrol,Manual,319000
Tata Tiago,5,25000,Individual,Petrol,Manual,350000
Ford Endeavour,5,80000,Individual,Diesel,Automatic,2200000
Honda City,6,45000,Dealer,Diesel,Manual,650000
Ford Ecosport,5,79000,Dealer,Diesel,Manual,550000
Toyota Innova,6,181684,Dealer,Diesel,Manual,975000
Honda City,6,50000,Dealer,Petrol,Automatic,800000
Hyundai Verna,2,65000,Dealer,Diesel,Automatic,1100000
Hyundai Verna,2,8836,Individual,Petrol,Manual,1171000
Maruti Swift Dzire,5,61000,Dealer,Diesel,Manual,550000
Mahindra Scorpio,7,100000,Individual,Diesel,Manual,700000
Toyota Innova,6,38500,Individual,Diesel,Manual,1250000
Maruti Wagon R,4,23967,Dealer,Petrol,Manual,295000
Maruti Swift,1,1500,Individual,Diesel,Manual,685000
Honda Amaze,3,22000,Dealer,Diesel,Manual,660000
Tata Tiago,2,20000,Individual,Diesel,Manual,500000
Volkswagen Vento,6,260000,Individual,Diesel,Automatic,700000
Hyundai i10,11,31000,Dealer,Petrol,Manual,210000
Volvo XC60,6,120000,Dealer,Diesel,Automatic,1800000
Maruti Wagon R,9,50000,Individual,Petrol,Manual,265000
Honda Amaze,8,66000,Individual,Diesel,Manual,360000
Maruti Swift Dzire,3,20000,Individual,Petrol,Manual,600000
Maruti Swift Dzire,8,63980,Dealer,Diesel,Manual,450000
Maruti Swift Dzire,3,10000,Individual,Diesel,Manual,765000
Toyota Innova,8,70000,Individual,Diesel,Manual,700000
Maruti Wagon R,6,25000,Dealer,Petrol,Manual,350000
Hyundai Grand,2,8000,Dealer,Petrol,Manual,635000
Maruti Wagon R,10,76239,Dealer,LPG,Manual,260000
Maruti Alto,6,30000,Individual,Petrol,Manual,210000
Hyundai i20,11,70000,Dealer,Petrol,Manual,250000
Renault KWID,5,22000,Individual,Petrol,Manual,300000
Mahindra Scorpio,4,59800,Dealer,Diesel,Manual,850000
Datsun RediGO,4,16000,Dealer,Petrol,Manual,225000
Maruti Ignis,3,12000,Individual,Petrol,Manual,468000
Maruti Alto,9,105800,Individual,Petrol,Manual,160000
Kia Seltos,1,13000,Dealer,Petrol,Automatic,1650000
Maruti Alto,4,20000,Individual,Petrol,Manual,350000
Hyundai Elantra,8,130600,Dealer,Diesel,Manual,525000
Volkswagen Polo,7,72000,Individual,Petrol,Manual,390000
Maruti Celerio,4,20500,Individual,Petrol,Manual,350000
Hyundai Grand,5,60000,Individual,Petrol,Manual,360000
BMW 5,11,93800,Dealer,Diesel,Automatic,1450000
Ford Figo,9,80000,Individual,Diesel,Manual,180000
Maruti Alto,6,32000,Dealer,Petrol,Manual,300000
Mahindra KUV,5,26026,Dealer,Diesel,Manual,400000
Honda Amaze,4,25000,Dealer,Petrol,Automatic,620000
Mahindra Scorpio,3,50000,Individual,Diesel,Manual,1450000
Maruti Swift Dzire,7,44852,Dealer,Petrol,Manual,420000
Mahindra XUV300,2,20000,Individual,Diesel,Manual,1030000
Hyundai Grand,3,60000,Individual,Diesel,Manual,536000
Renault KWID,3,34000,Individual,Petrol,Manual,285000
Hyundai i20,4,39000,Dealer,Diesel,Manual,850000
Mahindra Bolero,4,60000,Individual,Diesel,Manual,550000
Honda Amaze,6,42380,Dealer,Diesel,Manual,359000
Maruti Ertiga,2,25000,Individual,Diesel,Manual,950000
Ford Ecosport,5,78000,Dealer,Diesel,Manual,715000
Maruti Wagon R,5,40000,Individual,Petrol,Manual,300000
Hyundai Venue,1,5000,Individual,Petrol,Automatic,1100000
Hyundai i10,8,60000,Individual,Petrol,Manual,230000
Renault Duster,5,120000,Individual,Diesel,Manual,700000
Maruti Swift Dzire,8,93000,Dealer,Diesel,Manual,520000
Maruti Ertiga,8,101000,Individual,Diesel,Manual,500000
Hyundai i20,3,15000,Individual,Petrol,Manual,700000
Hyundai Grand,8,79115,Dealer,Diesel,Manual,320000
Maruti Alto,4,42691,Dealer,Petrol,Manual,300000
Tata Tiago,2,10000,Individual,Petrol,Manual,470000
Maruti Wagon R,11,74804,Dealer,Petrol,Manual,275000
Toyota Innova,14,150000,Individual,Diesel,Manual,600000
Maruti Alto,12,35000,Dealer,Petrol,Manual,225000
Maruti Wagon R,10,30000,Individual,Petrol,Manual,215000
Maruti Swift Dzire,8,82000,Dealer,Diesel,Manual,425000
Mahindra Scorpio,6,55496,Dealer,Diesel,Manual,925000
Volkswagen Polo,2,36800,Dealer,Diesel,Manual,675000
Maruti Alto,6,38568,Dealer,Petrol,Manual,225000
Tata Tigor,3,65000,Individual,Diesel,Manual,600000
Honda City,7,25000,Dealer,Diesel,Manual,525000
Maruti Wagon R,8,61996,Dealer,Petrol,Manual,300000
Maruti Wagon R,5,32000,Dealer,Petrol,Manual,350000
Maruti Wagon R,12,50000,Individual,Petrol,Manual,200000
Maruti Alto,5,29000,Individual,Petrol,Manual,240000
Ford Figo,4,44000,Dealer,Petrol,Manual,580000
Mahindra Marazzo,3,41000,Individual,Diesel,Manual,1050000
Maruti Alto,10,68203,Dealer,Petrol,Manual,210000
Mahindra Bolero,6,65211,Dealer,Diesel,Manual,700000
BMW 3,3,40000,Dealer,Diesel,Automatic,3580000
Renault KWID,4,9265,Individual,Petrol,Manual,350000
Maruti Vitara,4,25000,Individual,Diesel,Manual,830000
Volkswagen Vento,7,70000,Dealer,Diesel,Manual,470000
Maruti Baleno,5,67500,Individual,Petrol,Manual,480000
Volkswagen Polo,6,110000,Dealer,Diesel,Manual,615000
Honda Amaze,5,18800,Individual,Petrol,Manual,450000
Volkswagen Vento,9,52120,Dealer,Petrol,Manual,249000
Maruti Swift,7,47500,Dealer,Petrol,Manual,400000
Maruti Ertiga,4,18000,Individual,Petrol,Manual,675000
Maruti Alto,15,90000,Dealer,Petrol,Manual,110000
Ford Ecosport,7,72341,Dealer,Diesel,Manual,510000
Hyundai Grand,4,77795,Dealer,Diesel,Manual,475000
Maruti Swift Dzire,9,250000,Individual,Diesel,Manual,400000
Honda WR-V,4,30000,Individual,Diesel,Manual,750000
Hyundai i10,7,60000,Individual,Petrol,Manual,285000
Hyundai Grand,3,18200,Dealer,Petrol,Manual,500000
Toyota Innova,9,120000,Individual,Petrol,Manual,650000
Maruti Baleno,3,31400,Dealer,Petrol,Manual,635000
Honda City,6,34277,Dealer,Petrol,Manual,575000
Maruti Swift,11,42500,Dealer,Diesel,Manual,219000
Mercedes-Benz GL-Class,9,186900,Dealer,Diesel,Automatic,1690000
Maruti Alto,5,50000,Individual,Petrol,Manual,280000
Maruti Ertiga,5,90000,Individual,Diesel,Manual,550000
Maruti Baleno,3,50000,Individual,Petrol,Manual,625000
Maruti Alto,8,46783,Trustmark Dealer,CNG,Manual,210000
Maruti Swift Dzire,4,23000,Dealer,Petrol,Manual,525000
Maruti Alto,2,40000,Individual,Petrol,Manual,290000
Maruti Swift Dzire,11,59117,Dealer,Petrol,Manual,300000
Audi A4,7,32000,Dealer,Diesel,Automatic,1780000
Ford Ecosport,8,60000,Dealer,Diesel,Manual,430000
Hyundai Verna,2,9915,Dealer,Diesel,Automatic,1590000
Hyundai Verna,8,48265,Dealer,Petrol,Automatic,415000
Ford Endeavour,9,80000,Individual,Diesel,Manual,500000
Hyundai i20,2,23700,Individual,Petrol,Manual,550000
Hyundai Elantra,6,59000,Dealer,Petrol,Manual,699000
Maruti Vitara,5,40000,Individual,Diesel,Manual,700000
Datsun GO,5,15000,Individual,Petrol,Manual,320000
Maruti Swift Dzire,10,70000,Individual,Petrol,Manual,300000
Toyota Fortuner,7,139830,Dealer,Diesel,Manual,1675000
Lexus ES,4,24000,Dealer,Petrol,Automatic,4700000
Ford Ecosport,8,71000,Dealer,Diesel,Manual,475000
Maruti Swift,4,30000,Individual,Petrol,Manual,460000
Maruti Swift,1,15000,Individual,Diesel,Manual,700000
Hyundai i20,4,11000,Dealer,Petrol,Manual,740000
Hyundai Santro,11,60200,Individual,LPG,Manual,150000
Maruti Alto,7,80000,Individual,Petrol,Manual,210000
Maruti Swift Dzire,3,70000,Individual,Diesel,Manual,690000
Tata Tiago,3,30000,Individual,Petrol,Manual,400000
Honda City,8,8989,Dealer,Petrol,Manual,525000
Hyundai Grand,3,35000,Individual,Diesel,Manual,550000
Maruti Swift Dzire,1,45000,Individual,CNG,Manual,550000
Volkswagen Polo,4,10000,Individual,Petrol,Manual,500000
Maruti Alto,5,13000,Individual,Petrol,Manual,250000
Hyundai i10,9,26099,Dealer,Petrol,Manual,239000
Ford Ecosport,5,55000,Dealer,Diesel,Manual,750000
Hyundai i20,7,43000,Dealer,Petrol,Manual,450000
Hyundai i20,6,87000,Individual,Petrol,Manual,475000
Honda City,5,31975,Dealer,Petrol,Manual,539000
Ford Ecosport,4,40000,Individual,Diesel,Manual,888000
Mahindra KUV,4,100000,Individual,Diesel,Manual,450000
Maruti Alto,4,11000,Dealer,Petrol,Manual,285000
Mahindra Bolero,10,160000,Individual,Diesel,Manual,350000
Maruti Wagon R,12,36259,Dealer,Petrol,Manual,129000
Hyundai i10,10,30000,Individual,Petrol,Automatic,225000
Hyundai Grand,5,36000,Dealer,Petrol,Manual,379000
Maruti Celerio,4,4000,Individual,Petrol,Automatic,478000
Hyundai Grand,8,40000,Individual,Diesel,Manual,350000
Hyundai Verna,12,25000,Individual,Petrol,Manual,140000
Maruti Vitara,2,25000,Individual,Diesel,Manual,800000
Maruti Swift,7,67067,Dealer,Diesel,Manual,425000
Maruti Swift,5,90000,Individual,Diesel,Manual,450000
Tata Safari,3,30000,Individual,Diesel,Manual,1100000
Renault Duster,8,61000,Individual,Diesel,Manual,500000
Honda Jazz,4,78000,Dealer,Diesel,Manual,635000
Maruti Wagon R,10,78000,Dealer,CNG,Manual,210000
Maruti Swift Dzire,2,9900,Individual,Diesel,Manual,750000
Volkswagen Vento,8,55000,Dealer,Petrol,Manual,335000
Maruti Wagon R,6,32000,Dealer,Petrol,Manual,350000
Hyundai Creta,3,85000,Individual,Diesel,Manual,1150000
Volkswagen Vento,5,28000,Dealer,Diesel,Automatic,565000
Honda City,10,40833,Dealer,Petrol,Automatic,375000
Renault Duster,8,70000,Individual,Diesel,Manual,400000
Mahindra Bolero,3,22000,Individual,Diesel,Manual,780000
Hyundai Santro,8,40000,Individual,Petrol,Manual,240000
Mahindra Scorpio,11,49000,Dealer,Diesel,Manual,399000
Mahindra Bolero,5,80000,Individual,Diesel,Manual,650000
Maruti Alto,4,18000,Individual,Petrol,Manual,270000
Maruti Alto,5,30000,Individual,Petrol,Manual,300000
Hyundai Creta,2,40000,Individual,Diesel,Manual,1500000
Hyundai Grand,4,29000,Individual,Petrol,Manual,485000
Maruti Ciaz,2,40000,Dealer,Petrol,Manual,825000
Toyota Innova,6,950000,Dealer,Diesel,Manual,950000
Maruti Vitara,5,54287,Dealer,Diesel,Manual,660000
Maruti Eeco,2,40000,Individual,CNG,Manual,400000
Maruti Celerio,4,19000,Individual,Petrol,Manual,410000
Toyota Innova,4,30000,Individual,Diesel,Manual,1950000
Hyundai i20,6,70000,Individual,Petrol,Manual,444000
Maruti Wagon R,5,68000,Dealer,CNG,Manual,320000
Maruti Ciaz,3,10000,Individual,Petrol,Manual,780000
Hyundai Verna,1,5000,Individual,Petrol,Manual,816000
Mercedes-Benz E-Class,5,36000,Dealer,Diesel,Automatic,2790000
Maruti Swift Dzire,6,50000,Dealer,Petrol,Manual,450000
Kia Seltos,2,6076,Dealer,Petrol,Manual,1149000
Honda City,2,15000,Individual,Diesel,Manual,1050000
Ford Ecosport,7,80900,Dealer,Diesel,Manual,475000
Toyota Innova,7,15000,Individual,Diesel,Manual,925000
Tata Hexa,2,40000,Individual,Diesel,Manual,1525000
Tata Tiago,5,29035,Dealer,Petrol,Manual,375000
Tata Safari,6,150000,Dealer,Diesel,Manual,650000
Maruti Baleno,3,20000,Dealer,Petrol,Manual,570000
Tata Safari,11,61000,Dealer,Diesel,Manual,195000
Toyota Fortuner,9,97000,Dealer,Diesel,Manual,1299000
Maruti Alto,6,49163,Dealer,Petrol,Manual,285000
Tata Nexon,3,21000,Individual,Diesel,Manual,900000
Honda WR-V,2,13500,Individual,Petrol,Manual,775000
Mahindra Bolero,1,2500,Individual,Diesel,Manual,800000
Maruti Alto,13,60000,Individual,Petrol,Manual,97000
Maruti Alto,3,10000,Individual,Petrol,Manual,320000
Maruti Swift,3,40000,Individual,Petrol,Manual,515000
Volkswagen Polo,5,19000,Dealer,Petrol,Manual,420000
Ford Ecosport,3,30000,Individual,Diesel,Manual,950000
Volkswagen Polo,6,28500,Dealer,Diesel,Manual,435000
Maruti Baleno,3,14000,Dealer,Diesel,Manual,730000
Hyundai Verna,6,34105,Dealer,Diesel,Manual,549000
Maruti Wagon R,9,60000,Individual,Petrol,Manual,235000
BMW 7,3,16000,Dealer,Diesel,Automatic,8200000
Datsun RediGO,4,27500,Individual,Petrol,Manual,206000
Datsun GO,6,36000,Dealer,Petrol,Manual,290000
Maruti Wagon R,18,150000,Individual,Petrol,Manual,65000
Mahindra Scorpio,9,120000,Individual,Diesel,Automatic,600000
Toyota Innova,9,120000,Individual,Diesel,Manual,800000
Hyundai Grand,7,32000,Dealer,Petrol,Manual,393000
Volkswagen Polo,5,9700,Dealer,Diesel,Manual,450000
Toyota Innova,9,165000,Individual,Diesel,Manual,850000
Mahindra Alturas,3,13000,Individual,Diesel,Automatic,2400000
Toyota Innova,8,98000,Individual,Diesel,Manual,1000000
Maruti Wagon R,4,3192,Dealer,Petrol,Manual,415000
Hyundai Verna,2,15000,Individual,Petrol,Automatic,1250000
